feature1,feature2,...,true_label,cluster
1.09535,-0.762486,-0.642437,2,0
1.09673,0.102839,-0.655571,3,0
1.09812,-1.05855,-0.674569,2,0
1.09951,-0.427987,-0.92807,3,0
1.10089,-0.966587,-0.726735,3,0
1.10228,-0.733719,-0.582071,3,0
1.10366,0.433342,-1.04956,2,0
1.10505,0.442619,-1.75869,3,0
1.10643,-0.312465,-1.06955,3,0
1.10782,-0.0216864,-1.54103,3,0
1.10921,0.868072,-1.53688,3,0
1.11059,-0.204885,-1.513,2,0
1.11198,0.0356644,-1.60715,3,0
1.11336,-0.13579,-1.46335,3,0
1.11475,0.406531,-1.68853,3,0
1.11613,0.525324,-1.71659,3,0
1.11752,0.55001,-1.71255,2,0
1.1189,-0.213955,-1.30617,3,0
1.12029,-1.19967,-1.10574,2,0
1.12168,-0.484774,-0.433526,3,0
1.12306,1.10672,-1.44732,3,0
1.12445,-0.398819,-1.02827,3,0
1.12583,-1.02093,-0.807601,2,0
1.12722,-1.14225,-1.30228,2,0
1.1286,1.14106,-1.46428,3,0
1.12999,1.12719,-1.16605,3,0
1.13138,1.19203,-1.1788,2,0
1.13276,0.355658,-0.779826,3,0
1.13415,0.0965405,-0.718649,2,0
1.13553,-0.410459,-1.09985,3,0
1.13692,-0.928672,-0.76891,2,0
1.1383,-0.0936718,-0.564263,3,0
1.13969,-0.769533,-0.662507,3,0
1.14108,1.05728,-1.41096,2,0
1.14246,0.679721,-1.59584,2,0
1.14385,-0.436106,-0.966153,3,0
1.14523,0.53802,-1.69509,2,0
1.14662,-1.22977,-1.26576,2,0
1.148,-0.310792,-0.539793,3,0
1.14939,-0.293915,-1.13811,2,0
1.15077,-1.19089,-0.749192,2,0
1.15216,-0.298185,-1.18323,2,0
1.15355,-0.312436,-0.588874,2,0
1.15493,-1.19568,-1.07018,3,0
1.15632,0.282238,-0.854704,3,0
1.1577,1.0393,-1.54413,2,0
1.15909,1.26719,-1.02514,2,0
1.16047,-0.368378,-1.02433,2,0
1.16186,-0.21554,-1.35943,3,0
1.16325,-0.276528,-0.478721,2,0
1.16463,-0.876147,-0.681481,3,0
1.16602,-0.300544,-1.1475,2,0
1.1674,1.2341,-1.30715,3,0
1.16879,1.23989,-1.07422,2,0
1.17017,-0.299713,-0.499501,2,0
1.17156,0.403206,-1.30906,3,0
1.17294,0.0268165,-0.527345,3,0
1.17433,-0.632975,-0.517338,2,0
1.17572,-0.233418,-1.43736,2,0
1.1771,-1.05941,-0.774769,2,0
1.17849,-0.278031,-1.06835,3,0
1.17987,-0.832775,-0.64737,2,0
1.18126,1.03511,-1.50477,3,0
1.18264,-0.0019871,-1.64916,2,0
1.18403,0.265001,-0.805954,3,0
1.18542,-0.207659,-0.570235,2,0
1.1868,-0.797222,-0.599656,3,0
1.18819,-1.15454,-0.915664,3,0
1.18957,0.678973,-1.62855,2,0
1.19096,0.168917,-0.803566,3,0
1.19234,0.000321835,-0.640205,2,0
1.19373,1.23897,-0.965065,3,0
1.19512,0.238898,-0.755821,2,0
1.1965,0.422479,-1.11302,3,0
1.19789,0.328853,-0.817086,2,0
1.19927,-1.00054,-0.648946,2,0
1.20066,-0.874957,-0.690182,2,0
1.20204,-1.14128,-1.04215,2,0
1.20343,-0.320157,-1.1972,2,0
1.20481,-0.878731,-0.674489,2,0
1.2062,1.32911,-1.02475,2,0
1.20759,-0.355371,-0.475266,3,0
1.20897,0.976086,-1.51177,3,0
1.21036,0.669522,-1.64496,3,0
1.21174,-1.00218,-0.774776,2,0
1.21313,0.975699,-1.47797,2,0
1.21451,-0.023557,-0.547007,3,0
1.2159,1.03739,-1.5414,2,0
1.21729,0.983476,-1.48123,3,0
1.21867,0.804515,-1.53721,2,0
1.22006,0.382639,-0.95172,3,0
1.22144,0.213951,-1.66657,3,0
1.22283,-0.65563,-0.537874,3,0
1.22421,0.339403,-1.00839,2,0
1.2256,-0.22327,-1.3909,3,0
1.22698,0.0693755,-1.53899,2,0
1.22837,1.15458,-1.27885,3,0
1.22976,1.21503,-1.04013,3,0
1.23114,1.05262,-1.42164,2,0
1.23253,0.277776,-1.69286,2,0
1.23391,0.171465,-0.720909,2,0
1.2353,0.889862,-1.5754,2,0
1.23668,0.394527,-1.315,3,0
1.23807,1.13009,-1.37548,3,0
1.23946,-0.326163,-1.12743,3,0
1.24084,-0.195893,-1.32305,2,0
1.24223,-0.703216,-0.535579,3,0
1.24361,-0.270747,-1.29261,3,0
1.245,-1.08753,-0.813577,2,0
1.24638,0.0204581,-0.554046,2,0
1.24777,-1.10874,-0.946668,3,0
1.24916,0.526633,-1.72,3,0
1.25054,1.1789,-1.25486,2,0
1.25193,-0.230352,-1.41573,3,0
1.25331,-1.12119,-1.04329,3,0
1.2547,0.985233,-1.47525,3,0
1.25608,-0.0568923,-1.52471,3,0
1.25747,-1.06049,-0.893726,2,0
1.25885,-0.735519,-0.633346,2,0
1.26024,-1.03368,-0.723757,3,0
1.26163,-0.405591,-1.0225,2,0
1.26301,0.967411,-1.49063,2,0
1.2644,-1.18967,-1.06437,2,0
1.26578,0.368326,-1.73509,3,0
1.26717,0.0276861,-0.588484,2,0
1.26855,1.26905,-0.912361,3,0
1.26994,-0.314171,-1.18367,2,0
1.27133,0.823333,-1.69714,2,0
1.27271,0.689999,-1.63858,3,0
1.2741,-1.03866,-0.867866,2,0
1.27548,0.130771,-0.701659,3,0
1.27687,-0.386906,-1.06066,2,0
1.27825,0.957766,-1.5014,3,0
1.27964,1.18603,-0.956963,2,0
1.28102,0.795354,-1.64486,2,0
1.28241,-0.133754,-0.507399,2,0
1.2838,-1.13546,-1.0825,3,0
1.28518,0.152496,-0.726621,3,0
1.28657,-1.03247,-0.733649,2,0
1.28795,0.0224751,-0.627159,2,0
1.28934,-0.419034,-1.11805,3,0
1.29072,-0.456334,-0.519525,3,0
1.29211,-1.09945,-0.873999,3,0
1.2935,0.96777,-1.47852,2,0
1.29488,0.21573,-0.6984,3,0
1.29627,0.132657,-0.696468,3,0
1.29765,0.370627,-0.988644,3,0
1.29904,-0.113125,-1.47392,2,0
1.30042,-0.503134,-0.526121,2,0
1.30181,1.33891,-1.09617,3,0
1.3032,-0.871637,-0.641158,3,0
1.30458,-0.359967,-0.486458,2,0
1.30597,-0.00750021,-0.568721,3,0
1.30735,-0.231078,-1.41464,2,0
1.30874,-0.683828,-0.586308,3,0
1.31012,0.114997,-1.63136,2,0
1.31151,0.592631,-1.7662,2,0
1.31289,-0.438687,-0.455362,2,0
1.31428,-0.282097,-0.520866,3,0
1.31567,1.17568,-1.2803,2,0
1.31705,-0.703596,-0.589754,3,0
1.31844,-1.15028,-1.11679,3,0
1.31982,0.0675985,-1.62173,2,0
1.32121,-0.0456343,-1.6461,3,0
1.32259,0.543505,-1.791,2,0
1.32398,-1.20756,-1.14651,3,0
1.32537,0.0199573,-0.663874,3,0
1.32675,-0.067539,-0.626126,3,0
1.32814,0.0648466,-0.679126,3,0
1.32952,-0.167438,-0.552352,2,0
1.33091,-0.441564,-0.887237,2,0
1.33229,-0.113495,-0.591162,2,0
1.33368,-0.786519,-0.568125,3,0
1.33506,0.0667151,-1.5136,3,0
1.33645,0.335109,-1.76605,2,0
1.33784,0.845476,-1.5885,3,0
1.33922,0.925701,-1.46742,3,0
1.34061,1.32028,-0.873263,3,0
1.34199,1.08221,-1.43159,2,0
1.34338,-0.350155,-1.27415,2,0
1.34476,0.284093,-0.943503,2,0
1.34615,0.725084,-1.61863,3,0
1.34754,0.0980132,-1.70863,3,0
1.34892,1.19472,-1.19179,2,0
1.35031,0.928834,-1.61115,3,0
1.35169,-0.262392,-0.442082,2,0
1.35308,0.319549,-1.69254,3,0
1.35446,1.13145,-1.34809,3,0
1.35585,0.193009,-0.801957,3,0
1.35724,-0.622074,-0.511908,2,0
1.35862,-1.16088,-1.0619,2,0
1.36001,1.26863,-1.16121,2,0
1.36139,0.454143,-1.03266,2,0
1.36278,-1.03245,-0.805313,3,0
1.36416,1.31129,-1.17274,2,0
1.36555,1.24998,-0.916601,2,0
1.36693,-0.044926,-1.63595,2,0
1.36832,-0.495327,-0.48407,2,0
1.36971,-1.28997,-1.29125,2,0
1.37109,-1.23275,-1.21762,3,0
1.37248,-0.0275918,-1.64147,3,0
1.37386,-0.496466,-0.504347,2,0
1.37525,0.433693,-1.11566,2,0
1.37663,0.302293,-0.784189,2,0
1.37802,0.392933,-1.13035,2,0
1.37941,-0.139864,-0.51927,3,0
1.38079,-0.189975,-1.42046,2,0
1.38218,-0.0290524,-0.556089,3,0
1.38356,-0.321441,-1.34399,3,0
1.38495,1.25788,-1.00278,2,0
1.38633,-0.3253,-1.35236,2,0
1.38772,-0.395242,-1.00122,3,0
1.3891,0.383939,-1.19634,2,0
1.39049,-0.220521,-1.43289,2,0
1.39188,0.310355,-0.785666,2,0
1.39326,0.149865,-0.6626,2,0
1.39465,-0.869136,-0.564748,2,0
1.39603,-0.214854,-0.467021,3,0
1.39742,0.41088,-1.21377,2,0
1.3988,-0.633107,-0.504305,2,0
1.40019,0.316342,-1.64941,2,0
1.40158,0.451659,-0.994387,3,0
1.40296,1.27126,-0.949738,2,0
1.40435,1.04252,-1.40705,2,0
1.40573,1.14316,-1.36152,3,0
1.40712,0.3475,-1.02127,3,0
1.4085,1.06365,-1.30752,3,0
1.40989,1.30458,-1.08122,3,0
1.41128,-0.0869727,-1.58459,2,0
1.41266,-0.369578,-1.10413,3,0
1.41405,-1.22904,-1.2494,3,0
1.41543,-0.34966,-1.126,2,0
1.41682,0.371785,-1.03421,2,0
1.4182,-1.12656,-0.875595,2,0
1.41959,-1.02846,-0.680734,2,0
1.42097,1.09066,-1.42753,2,0
1.42236,-0.744497,-0.620194,3,0
1.42375,-1.17596,-0.998047,2,0
1.42513,0.565248,-1.68544,2,0
1.42652,-0.283496,-0.564626,2,0
1.4279,0.0427309,-1.61904,2,0
1.42929,-0.357632,-1.16961,3,0
1.43067,-1.2185,-1.08558,2,0
1.43206,-1.13372,-0.912636,3,0
1.43345,1.0519,-1.39383,2,0
1.43483,-0.756712,-0.522728,3,0
1.43622,1.05035,-1.47764,2,0
1.4376,0.0936091,-1.67849,3,0
1.43899,-0.213415,-0.543254,2,0
1.44037,1.00499,-1.479,2,0
1.44176,-0.685872,-0.481142,2,0
1.44314,0.531468,-1.22638,2,0
1.44453,0.531199,-1.7244,2,0
1.44592,-1.10797,-0.925091,3,0
1.4473,-0.686557,-0.595293,2,0
1.44869,-0.102807,-0.507874,3,0
1.45007,-1.23716,-1.14698,2,0
1.45146,0.170227,-0.653298,2,0
1.45284,-0.397864,-1.10788,2,0
1.45423,0.202664,-1.63307,3,0
1.45562,0.308028,-1.68593,2,0
1.457,-0.101295,-1.59628,2,0
1.45839,-0.223355,-1.48902,3,0
1.45977,-0.121535,-0.49492,2,0
1.46116,1.24513,-1.154,2,0
1.46254,1.17545,-1.22295,2,0
1.46393,1.16434,-1.24616,2,0
1.46532,-0.403016,-0.896368,2,0
1.4667,0.767405,-1.65302,3,0
1.46809,-0.247295,-0.527931,3,0
1.46947,-1.10122,-0.90457,3,0
1.47086,0.334337,-1.66324,3,0
1.47224,-0.293065,-1.20731,3,0
1.47363,-0.696936,-0.538774,3,0
1.47501,-0.0259029,-0.545695,3,0
1.4764,0.915561,-1.51581,2,0
1.47779,0.987454,-1.57988,2,0
1.47917,0.156927,-1.61848,3,0
1.48056,-0.223489,-1.46896,2,0
1.48194,-0.145157,-1.41461,3,0
1.48333,-1.26619,-1.2389,2,0
1.48471,-0.577085,-0.519484,3,0
1.4861,-0.122768,-1.43358,3,0
1.48749,0.401198,-1.23288,2,0
1.48887,-0.0327512,-0.636246,2,0
1.49026,-1.1415,-0.869713,2,0
1.49164,1.1765,-1.26786,2,0
1.49303,-0.276878,-1.26131,3,0
1.49441,-0.0568248,-0.608272,3,0
1.4958,-0.77986,-0.593289,3,0
1.49718,0.244437,-1.71535,2,0
1.49857,-0.0928427,-0.495843,3,0
1.49996,-1.22841,-1.18378,2,0
1.50134,0.90425,-1.61155,2,0
1.50273,0.235138,-1.65861,3,0
1.50411,-0.450281,-0.547783,3,0
1.5055,-0.260527,-1.4106,2,0
1.50688,0.367476,-1.73961,3,0
1.50827,-1.25417,-1.29812,3,0
1.50966,0.182966,-0.674012,2,0
1.51104,-0.90256,-0.595485,2,0
1.51243,0.898948,-1.57447,3,0
1.51381,-1.23637,-1.31051,3,0
1.5152,-0.193866,-1.15699,3,0
1.51658,-0.186387,-1.37645,2,0
1.51797,-0.14973,-0.445957,3,0
1.51936,0.134761,-0.682821,3,0
1.52074,-1.06973,-0.889168,2,0
1.52213,-0.0404342,-1.59657,2,0
1.52351,-1.23829,-1.18614,2,0
1.5249,0.275877,-1.67162,2,0
1.52628,0.138173,-0.640651,2,0
1.52767,0.966927,-1.48941,3,0
1.52905,1.05797,-1.35376,2,0
1.53044,0.39131,-1.31644,3,0
1.53183,-0.432885,-0.451674,2,0
1.53321,0.311708,-0.86287,3,0
1.5346,-0.128676,-0.572524,3,0
1.53598,1.27132,-0.956096,2,0
1.53737,0.504549,-1.77564,3,0
1.53875,-0.447155,-1.23716,2,0
1.54014,0.775762,-1.64227,2,0
1.54153,0.534505,-1.7049,3,0
1.54291,-0.423257,-1.12434,2,0
1.5443,1.25814,-1.21012,3,0
1.54568,-0.46355,-1.06732,3,0
1.54707,1.19293,-1.23113,2,0
1.54845,-0.756642,-0.593565,3,0
1.54984,0.433355,-0.920333,2,0
1.55122,0.197144,-1.64481,2,0
1.55261,0.337785,-0.946641,3,0
1.554,-0.455996,-0.490053,2,0
1.55538,1.2066,-0.964407,3,0
1.55677,0.144746,-0.642299,3,0
1.55815,1.22574,-1.19098,3,0
1.55954,-0.318774,-0.996777,3,0
1.56092,1.18596,-1.23235,3,0
1.56231,-1.24155,-1.19055,2,0
1.5637,-0.330606,-1.22284,3,0
1.56508,0.590173,-1.75239,3,0
1.56647,-1.23484,-1.09866,3,0
1.56785,-0.386047,-0.586332,3,0
1.56924,0.525201,-1.71645,3,0
1.57062,0.824602,-1.55246,2,0
1.57201,-0.91684,-0.790772,2,0
1.5734,-0.825209,-0.53415,3,0
1.57478,0.204326,-1.71793,2,0
1.57617,0.0469551,-0.616596,3,0
1.57755,1.22108,-1.17247,3,0
1.57894,-0.601132,-0.523749,2,0
1.58032,-0.16738,-0.537955,3,0
1.58171,-0.336085,-1.28861,3,0
1.58309,-0.840813,-0.62559,3,0
1.58448,-0.323956,-0.412472,3,0
1.58587,0.69373,-1.69836,3,0
1.58725,0.270005,-0.873004,2,0
1.58864,0.402401,-1.77213,3,0
1.59002,-0.0492849,-1.64604,2,0
1.59141,1.08755,-1.31586,2,0
1.59279,0.566813,-1.71298,3,0
1.59418,-1.12623,-0.988295,3,0
1.59557,-0.589344,-0.515754,3,0
1.59695,-0.0618944,-1.53889,3,0
1.59834,-0.0683699,-0.523908,3,0
1.59972,-0.264603,-1.41609,2,0
1.60111,1.21411,-1.26075,2,0
1.60249,0.0736802,-0.609726,3,0
1.60388,-0.970396,-0.633692,2,0
1.60526,-1.00597,-0.741128,2,0
1.60665,-0.534054,-0.484926,3,0
1.60804,0.235369,-0.690798,2,0
1.60942,0.237387,-1.71572,2,0
1.61081,0.593418,-1.72411,2,0
1.61219,0.369265,-1.19554,3,0
1.61358,-0.22207,-1.39619,3,0
1.61496,0.0128226,-1.59916,2,0
1.61635,-0.53403,-0.525807,3,0
1.61774,1.11368,-1.31448,3,0
1.61912,-1.27613,-1.19877,2,0
1.62051,0.371762,-1.67948,2,0
1.62189,-0.948944,-0.751817,2,0
1.62328,0.389014,-1.10963,3,0
1.62466,-0.107814,-0.562743,3,0
1.62605,0.350669,-0.834598,2,0
1.62744,0.489914,-1.29615,2,0
1.62882,-1.23253,-1.10886,2,0
1.63021,-0.654166,-0.481549,3,0
1.63159,1.13301,-1.44211,3,0
1.63298,-0.153854,-1.46812,3,0
1.63436,-0.79231,-0.548528,2,0
1.63575,0.835057,-1.67875,3,0
1.63713,0.458029,-1.19715,2,0
1.63852,-0.199026,-1.30819,3,0
1.63991,0.451465,-1.08935,3,0
1.64129,-1.23261,-1.27851,3,0
1.64268,0.657061,-1.62028,2,0
1.64406,-0.440753,-0.947941,3,0
1.64545,1.21593,-1.08674,2,0
1.64683,-0.41101,-1.15185,2,0
1.64822,1.15056,-1.35136,2,0
1.64961,-1.16816,-1.08643,2,0
1.65099,-1.02076,-0.728385,3,0
1.65238,0.310184,-0.984212,2,0
1.65376,-0.364452,-1.08881,2,0
1.65515,-1.2303,-1.12079,2,0
1.65653,-0.0887703,-1.46407,3,0
1.65792,-1.09771,-0.980177,2,0
1.6593,-0.251715,-1.46179,3,0
1.66069,-0.00696995,-1.62755,3,0
1.66208,0.328864,-1.69491,3,0
1.66346,-0.458687,-0.514104,3,0
1.66485,-0.182844,-0.493671,3,0
1.66623,-0.810194,-0.525032,3,0
1.66762,1.08757,-1.35986,3,0
1.669,-0.423336,-1.03535,3,0
1.67039,-0.672337,-0.489179,3,0
1.67178,-0.455398,-1.1247,3,0
1.67316,0.842104,-1.6564,3,0
1.67455,-0.718698,-0.600985,3,0
1.67593,0.415301,-1.26181,3,0
1.67732,-1.14318,-0.815224,2,0
1.6787,0.213995,-0.650645,3,0
1.68009,0.276657,-0.843931,2,0
1.68148,1.07461,-1.45903,3,0
1.68286,-1.24844,-1.22572,2,0
1.68425,-0.412121,-0.957156,2,0
1.68563,0.457314,-1.75433,3,0
1.68702,-0.253493,-0.49786,3,0
1.6884,-0.3167,-1.30049,2,0
1.68979,-0.244405,-1.19398,3,0
1.69117,-1.01856,-0.804746,3,0
1.69256,1.20845,-1.31989,3,0
1.69395,0.00523136,-1.61936,2,0
1.69533,-1.24863,-1.26845,2,0
1.69672,-0.403274,-0.500955,2,0
1.6981,1.16489,-1.35498,3,0
1.69949,-1.17026,-1.14888,2,0
1.70087,1.13075,-1.36539,2,0
1.70226,-0.951573,-0.681679,2,0
1.70365,-0.370294,-0.543913,2,0
1.70503,-0.491995,-0.506835,2,0
1.70642,-0.0684061,-0.62665,2,0
1.7078,-0.538321,-0.585386,2,0
1.70919,-1.06168,-0.808136,3,0
1.71057,-0.40256,-0.916387,2,0
1.71196,0.409434,-1.70867,3,0
1.71334,-0.336261,-1.30322,2,0
1.71473,1.28558,-1.05116,2,0
1.71612,0.192667,-0.710892,2,0
1.7175,0.103248,-0.667426,3,0
1.71889,1.23906,-1.17744,2,0
1.72027,0.855845,-1.54725,2,0
1.72166,-0.159709,-1.49638,2,0
1.72304,0.199036,-1.69319,2,0
1.72443,1.15001,-1.37937,3,0
1.72582,0.577976,-1.76446,3,0
1.7272,0.391264,-0.943555,3,0
1.72859,1.13267,-1.29939,2,0
1.72997,-0.298234,-0.544233,3,0
1.73136,0.474078,-1.07739,2,0
